-,-,-
101, -24, 962
123, 13, 1000
156, 7, 983
156, 7, 983
167, 14, 978
84, -9, 1014
90, 0, 996
90, 0, 996
15, 1, 972
-73, -37, 983
-73, -37, 983
-119, -42, 1008
-126, -28, 997
-117, -45, 973
-182, -20, 988
-166, -14, 995
-97, -12, 988
-43, -31, 991
-43, -31, 991
-275, -94, 987
-213, -32, 1005
-223, 40, 965
-195, 31, 1019
-140, 10, 985
11, -37, 972
11, -37, 972
111, -60, 982
177, -31, 1013
194, -10, 979
204, -4, 997
155, -12, 971
-,-,-
5, -17, 991
34, -18, 990
196, -9, 997
166, -2, 978
166, -2, 978
152, -40, 999
246, -27, 963
251, 11, 991
174, 7, 1014
174, 7, 1014
90, 5, 995
-38, -7, 960
-73, -31, 1002
-159, -24, 984
-159, -24, 984
-201, 17, 977
-276, -12, 1000
-338, -67, 988
-175, -103, 991
-255, -2, 993
-245, -42, 972
-235, -13, 993
-199, 11, 986
-199, 11, 986
-132, -19, 993
-14, -59, 1000
81, -86, 995
89, -38, 975
90, -21, 980
-,-,-
167, -8, 948
122, -4, 1018
126, -23, 988
182, -19, 986
182, -19, 986
137, -16, 1002
183, -37, 981
53, -45, 976
-2, -26, 993
-2, -26, 993
-18, -7, 992
8, -16, 973
-64, -9, 1009
-115, -8, 992
-115, -8, 992
-173, -4, 978
-208, -2, 991
-219, -8, 994
-140, -69, 994
-244, 49, 990
-244, 49, 990
-254, -11, 985
-203, -23, 992
-144, -52, 987
-96, -38, 1001
-67, -22, 969
8, -31, 988
8, -31, 988
92, -20, 1004
119, -15, 1005
135, -20, 979
176, -49, 982
-,-,-
94, -13, 980
57, -17, 1001
57, -17, 1001
127, -25, 994
156, -24, 988
173, -13, 974
188, -10, 1013
164, -2, 982
142, 11, 994
142, 11, 994
3, -33, 973
-73, -38, 991
-136, -15, 1004
-187, 22, 992
-187, 22, 992
-196, 1, 1004
-224, -13, 972
-218, -58, 993
-36, -32, 991
-272, -21, 989
-221, -60, 984
-221, -60, 984
-208, 2, 1005
-168, 8, 979
-116, -6, 998
-39, -4, 993
5, -16, 968
5, -16, 968
118, -45, 1005
162, -37, 994
167, -40, 988
179, -23, 988
179, -23, 988
167, -15, 992
156, 17, 990
-,-,-
95, -21, 971
95, -21, 971
87, -31, 982
136, -32, 982
159, -46, 1005
189, 0, 1005
189, 0, 1005
176, 16, 977
105, -19, 969
-17, 31, 972
-61, 5, 1002
-61, 5, 1002
-85, -2, 1003
-158, -5, 978
-251, -34, 1002
-245, -44, 988
-204, -50, 993
-142, -18, 995
-142, -18, 995
-314, -34, 990
-209, 20, 998
-164, -21, 990
-69, -29, 1001
-37, -41, 939
12, -15, 1019
40, -19, 988
40, -19, 988
67, 14, 985
105, 2, 992
175, -6, 1002
175, -6, 1002
138, -20, 975
151, -27, 1008
131, -16, 983
-,-,-
103, -17, 985
116, -29, 976
134, -4, 997
130, -20, 993
87, -3, 992
87, -3, 992
125, 18, 971
106, 2, 1010
69, -26, 958
69, -26, 958
-6, -25, 998
-81, -33, 987
-104, -10, 1003
-92, 7, 976
-126, -7, 990
-126, -7, 990
-129, -34, 996
-174, -47, 992
-209, -67, 991
-31, -30, 988
-288, -56, 989
-192, -40, 996
-192, -40, 996
-243, -14, 993
-228, 31, 978
-103, 16, 1000
-48, -51, 969
30, -53, 994
92, -31, 989
92, -31, 989
122, -27, 993
144, -15, 964
203, -15, 1006
-,-,-
83, -2, 992
146, 6, 995
205, -15, 987
150, -38, 993
129, -15, 985
129, -15, 985
148, 20, 982
144, -1, 990
88, 6, 985
88, 6, 985
-40, -21, 1000
-87, -64, 976
-69, -18, 994
-149, -13, 993
-205, -10, 994
-205, -10, 994
-230, -18, 987
-235, -63, 987
-57, -44, 992
-229, -6, 987
-179, -23, 988
-166, -28, 998
-115, -18, 993
-115, -18, 993
-104, -3, 996
-30, -34, 992
14, -35, 969
40, -17, 1008
65, -19, 976
65, -19, 976
76, -31, 997
147, -35, 981
-,-,-
19, -15, 990
19, -15, 990
127, 14, 992
126, -7, 986
142, -29, 994
137, -66, 987
137, -66, 987
171, -41, 997
160, -10, 987
128, 0, 1003
49, 13, 993
49, 13, 993
0, -17, 966
-91, -9, 992
-89, 5, 1004
-89, 5, 1004
-136, 4, 978
-217, -35, 997
-236, -44, 991
-229, -47, 995
-79, -34, 994
-342, -27, 985
-342, -27, 985
-187, -32, 992
-214, -42, 973
-131, -1, 1016
-72, -36, 980
-20, -28, 971
60, -37, 1008
60, -37, 1008
92, -51, 991
106, -28, 999
129, -23, 981
125, 10, 1005
138, 24, 979
138, 24, 979
127, 9, 984
122, 1, 1001
133, -3, 988
133, -3, 988
-,-,-
245, -33, 939
245, -33, 939
224, -27, 975
124, -4, 1030
25, -12, 963
-99, 15, 986
-99, 15, 986
-139, 1, 997
-148, 14, 989
-162, 4, 978
-146, 2, 998
-146, 2, 998
-153, -50, 993
-200, -92, 992
-51, -43, 992
-235, -53, 994
-207, -50, 986
-193, -19, 997
-193, -19, 997
-162, -14, 982
-137, -2, 972
-63, -26, 1009
-58, -35, 995
43, -33, 974
93, -28, 989
93, -28, 989
114, -17, 1005
143, -4, 963
161, 0, 1010
154, -3, 978
154, -3, 978
178, 5, 993
-,-,-
62, -7, 986
39, -9, 985
28, -19, 994
98, -11, 982
98, -11, 982
138, -35, 987
200, -36, 1001
165, -49, 956
243, -14, 992
188, -10, 997
188, -10, 997
70, -13, 960
-33, -9, 987
-59, -12, 972
-181, 62, 1029
-181, 62, 1029
-266, 39, 983
-265, -10, 977
-291, -74, 993
-153, -115, 991
-280, 29, 987
-220, -49, 988
-207, -41, 993
-170, -26, 986
-170, -26, 986
-67, -18, 1004
11, -46, 970
53, -46, 985
89, -35, 982
132, -8, 999
132, -8, 999
-,-,-
102, -30, 993
107, -18, 971
148, -4, 986
148, -4, 986
165, -9, 988
115, -18, 1000
84, -10, 978
20, -2, 995
20, -2, 995
-26, -9, 982
-51, -5, 1008
-54, 9, 998
-54, 9, 998
-128, -9, 967
-144, -14, 991
-171, -24, 995
-224, -62, 993
-108, -82, 991
-192, 0, 986
-192, 0, 986
-243, -43, 998
-209, -36, 999
-188, -25, 970
-96, -29, 1002
-43, -74, 991
13, -65, 956
13, -65, 956
35, -24, 986
69, 8, 1003
124, -4, 995
124, -4, 995
163, 8, 1006
163, 1, 968
166, -5, 998
166, -5, 998
-,-,-
83, -10, 977
83, -10, 977
84, -20, 993
111, -24, 990
106, -21, 993
133, -8, 988
109, -13, 983
109, -13, 983
88, -3, 998
84, 7, 970
57, -10, 1012
57, -10, 1012
8, -27, 958
-57, -4, 998
-93, -15, 981
-156, -43, 989
-156, -43, 989
-259, -43, 1002
-114, -23, 983
-179, -48, 988
-53, -34, 991
-240, -25, 986
-210, -49, 988
-241, -50, 994
-153, -35, 978
-153, -35, 978
-112, 16, 970
-16, 0, 986
1, -41, 1013
77, -38, 981
77, -38, 981
135, -15, 980
167, -17, 990
174, 12, 985
-,-,-
87, -32, 989
112, -41, 986
112, -41, 986
107, -36, 977
61, -6, 999
151, 14, 985
126, 6, 982
126, 6, 982
73, 1, 1000
76, -14, 990
45, -9, 983
45, -9, 983
20, 5, 986
-5, -2, 975
-5, -2, 975
-147, -11, 1007
-51, -1, 982
-161, -12, 1007
-169, -15, 991
-165, -44, 987
-185, -70, 989
-185, -70, 989
-68, -45, 992
-293, -21, 984
-218, -31, 995
-231, -31, 996
-171, -10, 989
-110, -19, 981
-4, -29, 995
-4, -29, 995
37, -44, 985
138, -72, 996
218, -5, 987
216, -3, 987
216, -3, 987
190, 12, 980
-,-,-
29, -11, 997
32, -11, 977
-44, -19, 970
-106, 20, 1000
-49, 8, 982
-49, 8, 982
-36, 0, 996
-45, -25, 985
-47, -28, 992
-29, -34, 983
-29, -34, 983
-37, -31, 987
-71, -39, 992
-83, -38, 985
-134, -44, 990
-33, -25, 994
-33, -25, 994
-192, -51, 979
-197, -36, 989
-215, -32, 985
-182, -25, 984
-138, -36, 990
-88, -37, 979
47, -30, 1001
47, -30, 1001
116, -32, 997
152, -29, 980
136, -40, 993
122, -19, 989
-,-,-
134, -6, 963
170, 0, 1018
170, 0, 1018
120, -29, 970
97, -21, 993
127, 6, 980
127, 6, 980
118, 15, 1001
70, 8, 969
-43, -29, 1016
-135, -31, 974
-135, -31, 974
-135, 9, 985
-222, -21, 1007
-218, -18, 979
-175, -74, 990
-51, -65, 990
-197, -17, 989
-180, -49, 993
-180, -49, 993
-143, -30, 977
-146, 23, 991
-113, 14, 989
-2, -6, 1017
44, -60, 954
44, -60, 954
56, -46, 998
91, -58, 990
97, -29, 1001
-,-,-
153, -23, 994
180, -23, 965
135, -18, 1005
103, -2, 985
63, 18, 983
63, 18, 983
26, 25, 985
-82, 13, 987
-167, -18, 1005
-172, -29, 978
-172, -29, 978
-167, -28, 995
-150, -51, 990
-123, -75, 991
-9, -23, 989
-166, -35, 991
-128, -29, 995
-150, -40, 984
-150, -40, 984
-117, -33, 999
-146, -5, 983
-133, 6, 977
-57, -32, 1010
-34, -56, 969
59, -50, 992
59, -50, 992
121, -25, 991
146, 12, 983
137, -11, 971
184, 1, 997
-,-,-
105, -33, 960
193, -15, 1018
130, -71, 978
118, -53, 992
120, 9, 977
120, 9, 977
53, 31, 1000
52, -2, 1007
-46, 3, 970
-46, 3, 970
-86, -7, 986
-125, 26, 993
-149, 0, 986
-149, 0, 986
-174, -39, 988
-198, -83, 989
-157, -82, 988
-53, -17, 989
-266, -36, 987
-152, -48, 989
-152, -48, 989
-123, -35, 995
-82, -18, 995
-71, -5, 972
-7, -17, 1007
21, -28, 982
21, -28, 982
67, -44, 985
124, -15, 983
-,-,-
134, -40, 984
81, -47, 994
81, -47, 994
104, 2, 975
133, 42, 978
72, 12, 1001
72, 12, 969
77, -32, 969
-52, -27, 1007
-136, -25, 981
-177, -15, 984
-178, -30, 982
-177, -51, 990
-177, -51, 990
-107, -47, 987
-11, -23, 987
-211, -58, 984
-163, -23, 998
-111, -14, 970
-95, -1, 989
-82, -13, 990
-82, -13, 990
-71, -8, 993
-68, -19, 994
14, -48, 955
95, -54, 1011
95, -54, 1011
129, -17, 973
139, -14, 998
153, -35, 980
98, -12, 995
95, -14, 987
-,-,-
131, -24, 977
131, -24, 977
92, -37, 994
73, -17, 981
104, 9, 990
78, 36, 995
78, 36, 995
42, 9, 987
0, -32, 981
0, -32, 981
-20, -67, 988
-4, -54, 980
-64, -39, 993
-132, -19, 993
-132, -19, 993
-194, -17, 993
-205, -36, 988
-127, -54, 989
-50, -27, 986
-279, -55, 988
-175, -44, 991
-166, -19, 986
-166, -19, 986
-113, -5, 995
-88, -17, 986
-47, -45, 995
26, -72, 951
86, -48, 998
86, -48, 998
161, 8, 1003
161, 2, 982
188, 1, 982
188, 1, 982
177, 13, 993
124, 2, 988
-,-,-
103, -38, 977
120, 16, 989
118, 19, 982
118, 19, 982
91, 33, 998
28, 23, 974
12, -52, 1004
12, -52, 1004
-80, -30, 974
-139, -17, 981
-215, 1, 986
-209, -28, 981
-201, -78, 996
-74, -76, 984
-74, -76, 984
-193, -57, 983
-172, -47, 984
-155, -35, 989
-138, -11, 983
-130, 19, 1006
-95, 4, 947
-95, 4, 947
-45, -23, 1026
19, -90, 958
97, -73, 983
126, -22, 1000
153, 13, 984
153, 13, 984
154, 16, 981
132, -4, 990
98, -16, 986
98, -16, 986
104, -25, 988
-,-,-
80, -52, 979
80, -52, 979
142, -62, 986
105, -48, 990
189, -6, 998
100, 13, 978
100, 13, 978
110, 17, 969
27, 14, 1004
-38, -30, 995
-75, -56, 986
-75, -56, 986
-79, -32, 966
-120, 3, 996
-160, -7, 992
-151, -39, 983
-175, -76, 989
-175, -76, 989
-135, -73, 989
-127, -18, 987
-239, -55, 988
-155, -28, 993
-178, -11, 982
-154, -13, 986
-102, -21, 995
-74, -27, 967
-74, -27, 967
27, -45, 972
116, -44, 1002
155, -39, 1013
155, -34, 945
119, -8, 1011
119, -8, 1011
102, 2, 983
161, -7, 995
-,-,-
48, -16, 972
67, -9, 1000
67, -9, 1000
146, -14, 996
132, -8, 984
100, -3, 968
80, -42, 988
80, -42, 988
30, -17, 989
-27, -32, 1005
-38, -20, 980
-100, -6, 992
-109, -3, 988
-109, -3, 988
-179, -9, 987
-186, -31, 986
-230, -73, 987
-39, -26, 989
-306, -16, 988
-211, -29, 984
-211, -29, 984
-195, -31, 988
-111, 0, 990
1, -13, 973
56, -39, 1004
69, -32, 978
69, -32, 978
83, -40, 996
85, -21, 983
89, -14, 998
89, -14, 998
92, -18, 986
82, -23, 996
-,-,-
152, -34, 974
162, -6, 981
162, -6, 981
157, -5, 1008
76, -11, 995
18, 10, 971
-56, -17, 1005
-56, -17, 1005
-82, -9, 984
-116, -37, 985
-149, -18, 1006
-187, -36, 974
-190, -47, 988
-130, -46, 995
0, -22, 984
0, -22, 984
-139, -53, 996
-133, -45, 985
-122, -23, 993
-97, 11, 984
-124, 20, 983
-124, 20, 983
-137, 15, 996
-85, -19, 989
-33, -21, 991
59, -35, 1013
60, -43, 956
60, -43, 956
78, -38, 1012
79, -41, 960
113, -36, 1003
149, -14, 992
149, -14, 992
150, -15, 993
118, -7, 990
76, -3, 984
-,-,-
4, -24, 989
15, -20, 994
15, -20, 994
45, -7, 986
96, -6, 988
86, -21, 992
86, -21, 992
202, -28, 983
225, -29, 992
204, -32, 984
168, -9, 991
168, -9, 991
90, 27, 985
-17, 7, 988
-44, 26, 996
-44, 26, 996
-52, -34, 986
-146, -75, 984
-186, -30, 993
-202, -10, 989
-213, -34, 987
-221, -91, 989
-15, -33, 984
-15, -33, 984
-292, -48, 989
-170, -43, 986
-183, -1, 996
-106, 15, 987
-75, 1, 981
-75, 1, 981
-40, -16, 992
-13, -58, 992
30, -92, 986
102, -32, 995
102, -32, 995
94, -13, 976
152, 0, 997
103, 0, 974
103, 0, 974
122, -14, 983
112, -18, 995
67, -19, 991
-,-,-
117, -34, 975
115, -23, 998
139, 0, 985
139, 0, 985
211, 28, 994
187, 20, 979
70, -30, 988
70, -30, 988
-22, -34, 977
-46, -46, 972
4, -27, 984
-111, -35, 1008
-111, -35, 1008
-178, -35, 988
-211, -36, 990
-229, -30, 986
-184, -46, 989
-78, -42, 990
-69, -39, 984
-222, -60, 989
-199, -4, 997
-199, -4, 997
-195, 36, 981
-154, 40, 984
-126, 0, 983
-106, -47, 998
-49, -73, 964
-49, -73, 964
52, -18, 968
106, -18, 1004
140, -54, 976
128, -44, 959
107, -22, 1011
107, -22, 1011
111, -1, 989
147, -6, 986
176, -20, 994
90, -18, 980
-,-,-
168, -50, 978
168, -50, 978
170, -37, 974
142, -40, 1011
109, 0, 994
48, 19, 990
48, 19, 990
-14, 19, 983
20, -10, 992
-31, -30, 974
-31, -30, 974
-139, -13, 1003
-221, -17, 981
-258, 11, 1000
-245, -15, 989
-146, -61, 991
-187, -24, 989
-202, -64, 989
-147, -30, 987
-167, -5, 994
-167, -5, 994
-108, -9, 996
-94, -1, 981
-94, 21, 1000
-54, -41, 958
-54, -41, 958
48, -63, 995
93, -23, 971
101, 10, 1008
90, 4, 987
90, 4, 987
74, 15, 982
115, 11, 998
138, -26, 981
138, -26, 981
207, -57, 1002
113, -24, 990
-,-,-
134, -2, 983
134, -2, 983
124, -21, 1002
133, -50, 984
164, -44, 982
173, -37, 991
115, 3, 987
115, 3, 987
73, 14, 991
34, -12, 991
-17, -6, 977
-17, -6, 977
-40, -14, 985
-97, -9, 991
-161, -19, 999
-212, -25, 969
-253, -23, 1002
-253, -23, 1002
-218, -22, 988
-25, -21, 994
-302, -33, 992
-233, -8, 988
-228, 14, 992
-160, 28, 1009
-142, -12, 954
-74, -67, 1012
-74, -67, 1012
19, -53, 989
90, -40, 977
120, -15, 990
132, -1, 997
132, -1, 997
187, 3, 994
172, -10, 970
156, -14, 1000
189, -16, 986
105, -7, 992
105, -7, 992
-,-,-
28, -9, 981
28, -9, 981
58, 5, 999
50, -3, 986
94, -13, 993
94, -13, 993
141, -18, 991
155, -42, 988
149, -66, 991
158, -64, 983
158, -64, 983
136, -49, 1002
116, 6, 979
62, 12, 1000
-32, -7, 968
-32, -7, 968
-93, -19, 997
-198, 4, 988
-251, -3, 990
-260, 6, 986
-260, 6, 993
-254, -43, 993
-38, -17, 985
-319, -35, 998
-209, -32, 992
-217, -7, 983
-180, 8, 968
-180, 8, 968
-53, 12, 1001
20, -39, 974
126, -68, 1016
153, -33, 969
218, 7, 997
218, 7, 997
165, -2, 995
196, -2, 986
-,-,-
96, -22, 1003
154, -16, 969
186, -15, 978
152, -40, 991
79, -40, 1006
79, -16, 1006
-4, -7, 991
-52, 5, 975
-83, -11, 987
-83, -11, 987
-72, -10, 988
-84, 3, 994
-137, -17, 987
-98, -11, 986
-129, -19, 992
-129, -19, 992
-170, -38, 984
-80, -36, 990
-189, -20, 988
-239, -30, 987
-197, -1, 990
-181, 20, 972
-113, 5, 1002
-113, 5, 1002
-59, -39, 975
34, -52, 1001
70, -57, 994
117, -57, 996
117, -57, 996
115, -12, 973
158, -7, 990
153, -15, 990
140, -17, 983
-,-,-
75, -12, 977
75, -12, 977
79, -12, 987
116, -20, 991
117, -30, 990
117, -30, 990
145, -31, 981
169, -27, 977
119, -19, 1014
89, -23, 989
22, -22, 980
22, -22, 980
-35, -10, 986
-56, -3, 981
-123, 3, 1012
-157, 2, 980
-157, 2, 980
-167, -9, 986
-165, -42, 992
-193, -24, 991
-83, -28, 992
-147, -26, 991
-232, -32, 989
-232, -32, 989
-209, 23, 989
-196, 19, 991
-93, -31, 982
-101, -25, 982
-14, -55, 994
66, -55, 988
66, -55, 988
155, -46, 975
178, 0, 980
158, 4, 1009
158, 4, 1009
114, -1, 976
110, -16, 993
120, -10, 981
105, -7, 986
105, -7, 986
47, -17, 987
-,-,-
115, -36, 987
164, -71, 960
152, -58, 986
194, -30, 989
106, 6, 978
106, 6, 978
58, 27, 994
-1, 22, 999
-47, -31, 972
-47, -31, 972
-122, -23, 979
-129, -25, 1002
-168, -16, 985
-196, -20, 991
-208, -40, 991
-67, -27, 989
-161, -35, 984
-161, -35, 984
-202, -55, 990
-154, -15, 999
-169, 7, 981
-157, 28, 978
-73, 21, 992
-2, -55, 972
-2, -55, 972
62, -44, 1024
106, -61, 961
199, -20, 1002
145, 0, 997
145, 0, 997
163, -14, 981
125, -15, 989
94, -15, 991
74, -8, 987
74, -8, 987
-,-,-
80, 0, 984
121, -10, 976
93, -34, 983
104, -37, 986
104, -37, 986
140, -50, 975
155, -38, 994
153, -61, 976
101, 7, 995
101, 7, 995
36, 24, 978
-68, -14, 977
-100, -47, 992
-80, -28, 978
-80, -28, 978
-173, 3, 992
-208, 14, 988
-182, -22, 987
-136, -53, 985
-28, -20, 986
-28, -20, 986
-227, -12, 984
-191, -33, 991
-205, 15, 985
-133, 7, 982
-83, 22, 981
-83, 22, 981
-17, -48, 993
4, -90, 967
27, -45, 991
90, -41, 997
90, -41, 997
168, 5, 1000
154, -20, 970
147, -32, 988
-,-,-
94, -4, 980
94, -4, 980
97, -12, 989
145, -25, 990
146, -46, 986
135, -42, 990
135, -42, 990
123, -15, 987
88, 10, 977
65, 10, 988
7, -18, 967
7, -18, 967
-56, -28, 1004
-133, -16, 978
-107, -4, 994
-103, -19, 984
-120, -28, 981
-120, -28, 981
-155, -18, 989
-174, -27, 988
-6, -16, 987
-103, -43, 985
-186, -52, 982
-213, -3, 994
-213, -3, 994
-224, 22, 989
-226, 65, 981
-174, 53, 967
-80, -63, 993
43, -130, 997
43, -130, 997
131, -94, 989
182, -3, 991
242, 20, 980
196, 24, 978
215, -27, 993
215, -27, 993
167, -29, 986
92, 7, 986
7, -14, 987
7, -14, 987
-,-,-
69, -17, 980
69, -17, 980
128, -29, 983
141, -36, 987
181, -50, 984
215, -33, 1001
168, -23, 985
168, -23, 985
60, 23, 987
35, -18, 975
67, 7, 974
67, 7, 974
-34, 14, 995
-116, 12, 977
-203, 1, 1015
-266, -10, 973
-266, -10, 973
-259, -47, 996
-239, -82, 987
-83, -25, 984
-238, -28, 989
-163, -31, 997
-133, -46, 980
-111, -40, 1004
-71, -3, 978
-71, -3, 978
-68, -2, 999
-21, -1, 978
39, -2, 992
39, -2, 992
109, -37, 992
102, -28, 968
140, -25, 992
116, -11, 1002
94, -7, 974
94, -7, 974
123, 0, 1000
89, -2, 982
-,-,-
6, -13, 987
3, -17, 992
3, -17, 992
3, -16, 990
13, -12, 990
28, -1, 990
28, -1, 990
58, -4, 993
52, -20, 988
113, -26, 995
113, -26, 995
188, -20, 979
272, -51, 990
289, -43, 1001
157, -52, 977
-16, -9, 968
-16, -9, 968
-80, 45, 1018
-52, 60, 960
-162, -5, 991
-210, -22, 993
-211, -36, 994
-211, -36, 994
-220, -39, 989
-159, -60, 993
-83, -9, 989
-254, -26, 992
-153, -38, 985
-181, 9, 999
-181, 9, 999
-129, 15, 986
-26, -36, 983
47, -45, 1005
116, -43, 990
130, -25, 984
130, -25, 984
139, -9, 988
105, 0, 992
81, -11, 994
78, -18, 983
78, -18, 983
-,-,-
101, -21, 994
164, 0, 984
238, -10, 988
244, -51, 991
141, -47, 985
141, -47, 985
19, -17, 992
-73, 27, 978
-80, 23, 1000
-81, -5, 999
-81, -5, 999
-137, -25, 988
-196, -11, 986
-193, -33, 992
-209, -62, 993
-39, -24, 990
-272, -8, 992
-272, -8, 992
-209, -20, 1000
-209, -2, 987
-174, 15, 982
-69, 2, 994
-20, -55, 978
67, -59, 997
67, -59, 997
116, -57, 1006
148, -40, 976
141, -35, 993
122, -11, 986
122, -11, 986
98, -11, 993
113, 8, 990
116, 11, 990
103, 19, 990
103, 19, 990
-,-,-
157, -16, 994
257, -21, 973
202, -67, 977
143, -48, 1002
85, 13, 995
85, 13, 995
7, 40, 982
-2, 18, 998
-2, 18, 998
-53, -3, 990
-131, -11, 995
-215, -14, 982
-229, -37, 990
-219, -33, 990
-147, -44, 993
-147, -44, 993
-90, -25, 990
-201, -19, 982
-163, -2, 993
-172, -9, 994
-141, -3, 1000
-94, -1, 987
-94, -1, 987
2, -7, 983
33, 0, 1000
88, -59, 987
88, -59, 987
107, -81, 980
-,-,-
65, 11, 991
65, 11, 991
67, 1, 985
63, -25, 992
43, -31, 988
43, -31, 988
85, -25, 992
163, -21, 995
184, -57, 982
154, -72, 995
154, -72, 995
107, -33, 997
85, 14, 992
34, 12, 988
-10, 2, 989
-10, 2, 989
-93, 25, 980
-188, 36, 998
-188, 5, 987
-188, 5, 987
-218, -34, 986
-232, -78, 991
-90, -60, 996
-229, -29, 984
-165, -37, 995
-162, -41, 975
-162, -41, 975
-142, -14, 1003
-120, 15, 1001
-61, -11, 978
46, -35, 985
80, -30, 993
94, -21, 991
94, -21, 991
91, -20, 982
102, -8, 998
117, -6, 990
117, -6, 990
108, 8, 995
100, -1, 984
-,-,-
78, -15, 960
100, -18, 1007
105, -38, 979
136, -44, 990
136, -44, 990
183, -51, 987
63, -25, 965
66, -12, 998
38, 14, 989
38, 14, 989
17, 10, 987
-4, 4, 977
-4, 4, 977
-109, -15, 976
-129, 21, 995
-121, 13, 989
-171, -37, 985
-164, -60, 988
-164, -60, 988
-136, -63, 987
-21, -20, 990
-228, -32, 986
-139, -28, 988
-200, -31, 984
-148, 9, 995
-141, 15, 977
-141, 15, 977
-63, 17, 993
23, -34, 976
59, -67, 994
108, -72, 973
108, -72, 973
142, -40, 996
138, -22, 994
160, 10, 977
123, 14, 994
123, 14, 994
-,-,-
168, 0, 1000
153, -42, 968
178, -69, 985
177, -67, 1000
177, -67, 1000
129, -53, 971
43, 15, 994
59, 49, 980
7, 19, 987
7, 19, 987
-44, -8, 992
-108, -1, 979
-166, 14, 994
-166, 14, 994
-208, 1, 995
-203, -45, 985
-169, -55, 991
-40, -39, 989
-131, -6, 982
-181, -26, 988
-181, -26, 988
-178, -2, 995
-164, 1, 1000
-159, -4, 963
-90, -43, 993
-19, -37, 1000
42, -24, 987
42, -24, 987
65, -47, 982
116, -50, 990
111, -22, 998
105, -12, 978
105, -12, 978
141, 0, 993
132, 2, 993
129, -2, 986
129, -2, 986
-,-,-
209, -17, 994
212, -61, 964
185, -49, 993
123, -20, 1005
9, 15, 966
9, 15, 966
14, 51, 998
-31, 13, 989
-64, -36, 986
-64, -36, 986
-106, -33, 983
-165, -30, 992
-158, -18, 993
-187, -40, 989
-173, -50, 988
-62, -33, 992
-181, -16, 988
-181, -16, 988
-228, -43, 997
-225, -14, 980
-182, 14, 975
-159, 14, 1016
-37, -66, 985
19, -50, 975
19, -50, 975
98, -52, 1022
179, -32, 962
184, -13, 984
189, -6, 995
144, 6, 985
144, 6, 985
141, 13, 992
82, 9, 987
82, 9, 987
40, -10, 990
-,-,-
42, -10, 989
42, -10, 989
73, -7, 988
95, -23, 989
128, -35, 991
204, -30, 983
204, -30, 983
208, -24, 976
170, -26, 1008
96, -30, 975
75, 25, 988
75, 25, 988
45, 1, 989
-61, 18, 984
-180, 42, 986
-180, 42, 986
-225, 15, 992
-233, -28, 986
-249, -82, 988
-156, -120, 990
-235, 32, 991
-272, -12, 978
-244, -39, 996
-244, -39, 996
-186, -45, 984
-174, -40, 990
-36, -63, 971
40, -31, 998
84, -32, 993
137, -39, 968
137, -39, 968
163, -14, 1001
198, 3, 976
230, -12, 979
195, 10, 994
195, 10, 994
146, 17, 983
-,-,-
3, -17, 989
5, -18, 989
9, -17, 988
122, 3, 989
122, 3, 989
110, -25, 989
167, -41, 997
230, -62, 971
158, -28, 998
158, -28, 998
146, -13, 987
105, 7, 991
36, -8, 981
36, -8, 981
-44, 28, 996
-118, -21, 985
-209, -20, 980
-271, -14, 1000
-296, -26, 990
-113, -45, 995
-113, -45, 982
-242, 15, 982
-201, -23, 993
-175, -29, 980
-172, -23, 986
-115, -49, 993
9, -60, 994
58, -21, 982
58, -21, 982
105, -12, 1005
156, -17, 982
179, -25, 985
163, -11, 988
163, -11, 988
146, 4, 993
119, 7, 990
37, -9, 988
-,-,-
30, -16, 991
155, -7, 987
155, -25, 986
158, -49, 996
158, -49, 996
155, -47, 995
111, -45, 986
38, 0, 986
69, 19, 995
69, 19, 995
62, 23, 974
-33, -9, 1015
-89, -41, 973
-89, -41, 973
-155, -10, 1004
-138, -1, 966
-188, -5, 1011
-182, -37, 989
-104, -53, 991
-97, -25, 990
-254, -24, 986
-254, -24, 986
-203, 0, 997
-214, 9, 979
-120, -4, 1016
-85, -22, 979
39, -42, 1002
39, -42, 1002
79, -48, 980
133, -61, 965
184, -28, 1002
167, -14, 986
-,-,-
8, -19, 993
83, -5, 986
83, -5, 986
135, -13, 989
128, -28, 986
152, -34, 993
170, -49, 966
170, -49, 966
116, -13, 1025
156, 1, 967
60, 22, 993
0, 24, 994
0, 24, 994
-94, 0, 996
-181, -8, 996
-181, -8, 996
-197, -17, 980
-200, -26, 988
-230, -75, 988
-65, -42, 996
-247, -22, 981
-200, -47, 988
-176, -23, 989
-176, -23, 989
-181, 2, 990
-125, -8, 987
4, -63, 1004
45, -44, 988
82, -29, 972
82, -29, 972
149, -2, 995
172, 0, 1004
176, -10, 978
176, -10, 978
172, 14, 996
-,-,-
3, -19, 987
3, -19, 987
5, -20, 984
100, -2, 986
100, -2, 986
137, -11, 985
177, -45, 986
202, -40, 983
188, -26, 975
97, -5, 983
97, -5, 983
68, 10, 1011
65, -16, 978
-20, 11, 986
-20, 11, 986
-117, -19, 990
-208, -23, 973
-254, -15, 987
-237, -19, 994
-164, -75, 986
-97, -1, 987
-97, -1, 987
-186, -59, 984
-154, -47, 990
-145, -22, 994
-142, 15, 986
-130, 27, 973
-55, -15, 1001
-55, -15, 1001
-33, -15, 982
27, -74, 989
115, -75, 979
136, -31, 999
173, -17, 986
173, -17, 986
